aa,ac,ag,at,cc,gc,ct,gt,tt,gg,ref_id,split_id
16.64382345,35.65614928,25.55827194,24.25087354,16.24882224,25.15741417,23.89552753,19.35070235,11.55591131,12.05243434,SARS-CoV-2_28_RIGHT,SARS-CoV-2_53_RIGHT
16.62632281,31.02994031,27.82050146,28.3147321,13.94583186,24.30848361,24.66668217,22.74022662,12.88077089,12.6897127,SARS-CoV-2_28_RIGHT,SARS-CoV-2_54_LEFT
16.20523933,32.60362,23.97859649,27.36580088,15.21258871,23.03133465,26.088484,20.54569751,12.92357588,11.55153026,SARS-CoV-2_28_RIGHT,SARS-CoV-2_54_RIGHT
14.057811,27.31855816,26.12011214,29.32517569,13.96187944,25.96316465,29.11821917,27.72837738,15.06693677,13.3238337,SARS-CoV-2_28_RIGHT,SARS-CoV-2_55_LEFT
17.11156309,33.22677443,26.35858336,29.01144979,14.5004327,23.52489684,25.52036714,21.55961845,12.93299776,11.96921031,SARS-CoV-2_28_RIGHT,SARS-CoV-2_55_RIGHT
13.51227683,27.33346164,26.19615604,28.35734162,14.45110146,27.88775797,30.42616573,28.96396989,15.06606135,13.78572669,SARS-CoV-2_28_RIGHT,SARS-CoV-2_56_LEFT
14.06991349,29.25052697,24.97980846,26.15786131,15.267337,26.67772194,28.06126035,24.15387754,13.51709634,12.88742886,SARS-CoV-2_28_RIGHT,SARS-CoV-2_56_RIGHT
15.56057005,33.26456132,22.87086269,28.38309623,15.93525207,23.20995276,28.94952796,20.9797707,13.64781136,11.28824463,SARS-CoV-2_28_RIGHT,SARS-CoV-2_57_LEFT
16.18776279,34.65238274,24.29903959,27.54237135,15.86442784,23.98712975,27.12511845,20.70929852,12.86530163,11.58412817,SARS-CoV-2_28_RIGHT,SARS-CoV-2_57_RIGHT
16.01515127,32.19853356,28.63227615,28.52097352,14.55359483,26.46298341,26.37078544,24.09203198,13.06918193,13.11367945,SARS-CoV-2_28_RIGHT,SARS-CoV-2_58_LEFT
14.42790026,27.69417828,27.14394504,30.73369065,13.70978907,25.92904898,29.10953633,28.48995546,15.24970707,13.43823479,SARS-CoV-2_28_RIGHT,SARS-CoV-2_58_RIGHT
17.29872038,34.2938971,26.43830074,27.60673906,14.88707086,23.88749995,24.80267819,20.77642138,12.41455423,11.99537086,SARS-CoV-2_28_RIGHT,SARS-CoV-2_59_LEFT
13.82779324,27.26000316,23.40010377,28.23086343,14.5150392,24.28804716,29.63285509,25.02313709,15.10888464,12.32429058,SARS-CoV-2_28_RIGHT,SARS-CoV-2_59_RIGHT
15.57636871,30.17384725,25.53556171,29.20777865,14.31040561,23.98626575,27.10908607,23.42001151,13.87282779,12.26479911,SARS-CoV-2_28_RIGHT,SARS-CoV-2_60_LEFT
15.17769523,32.91794609,24.09251782,26.89664765,16.08133558,25.06004138,28.15991623,21.68264827,13.1489165,11.89050155,SARS-CoV-2_28_RIGHT,SARS-CoV-2_60_RIGHT
14.7051814,32.29285255,22.61471017,26.69966108,16.47862813,24.3395795,29.30473643,21.27207505,13.47237518,11.52538595,SARS-CoV-2_28_RIGHT,SARS-CoV-2_61_LEFT
14.92843948,29.86862761,23.36873661,28.78760098,14.87600183,23.31246219,28.69575034,22.70238079,14.32007486,11.72729065,SARS-CoV-2_28_RIGHT,SARS-CoV-2_61_RIGHT
15.61783573,32.69232709,24.89000254,29.14946206,15.2911337,24.52597839,28.6219499,22.66496129,13.72354126,11.92194889,SARS-CoV-2_28_RIGHT,SARS-CoV-2_62_LEFT
14.49658354,32.32712552,22.32044742,27.74078474,16.62575657,24.380032,31.32202479,21.89835304,14.09844821,11.44133129,SARS-CoV-2_28_RIGHT,SARS-CoV-2_62_RIGHT
13.95371738,29.19704902,26.00409134,27.51404328,15.09881618,27.84197234,29.63408621,26.33394899,14.15481022,13.33638894,SARS-CoV-2_28_RIGHT,SARS-CoV-2_63_LEFT
16.36804612,30.47068983,29.13682413,29.33988392,13.72758434,25.16918419,25.31211509,24.44589527,13.28272118,13.20313639,SARS-CoV-2_28_RIGHT,SARS-CoV-2_63_RIGHT
14.76219163,28.65988092,25.92573645,30.4631456,14.04404813,24.89745031,28.96705072,26.16694889,14.93484086,12.73915336,SARS-CoV-2_28_RIGHT,SARS-CoV-2_64_LEFT
15.20365421,29.31061708,24.46102494,28.23562757,14.37051719,23.48938338,26.88847793,22.84355818,13.84306798,12.08474298,SARS-CoV-2_28_RIGHT,SARS-CoV-2_64_RIGHT
15.48315016,30.61821454,26.50978348,30.64914523,14.29557389,24.90883363,28.41729462,24.92765457,14.30908279,12.533785,SARS-CoV-2_28_RIGHT,SARS-CoV-2_65_LEFT
13.30824644,27.50528638,24.23589974,28.15736987,14.98689125,26.79726331,31.94651803,27.40923712,15.41037942,12.98391478,SARS-CoV-2_28_RIGHT,SARS-CoV-2_65_RIGHT
17.03611689,32.50000728,27.64939982,28.59013651,14.25175624,24.24546726,24.93074403,22.20213234,12.79154032,12.44539277,SARS-CoV-2_28_RIGHT,SARS-CoV-2_66_LEFT
14.85658881,28.23507698,25.42817305,31.48081109,13.81238648,24.00629229,29.16201934,26.14620177,15.40919159,12.49372742,SARS-CoV-2_28_RIGHT,SARS-CoV-2_66_RIGHT
15.68502038,31.66549249,25.75533164,27.72211649,14.91217967,24.82204676,26.6169492,22.51337416,13.15430412,12.31387385,SARS-CoV-2_28_RIGHT,SARS-CoV-2_67_LEFT
15.96125162,32.36325931,24.60108428,28.267368,15.07471887,23.67399745,26.99419693,21.61421093,13.2878599,11.77559918,SARS-CoV-2_28_RIGHT,SARS-CoV-2_67_RIGHT
16.25198727,31.8347379,26.39706691,29.54801043,14.43412888,24.207341,26.73250152,22.98501894,13.5043631,12.25216808,SARS-CoV-2_28_RIGHT,SARS-CoV-2_68_LEFT
14.5641258,28.91600829,24.15236674,28.61159047,14.61829545,24.21907961,28.71125057,24.0183502,14.45589808,12.20340232,SARS-CoV-2_28_RIGHT,SARS-CoV-2_68_RIGHT
13.44157673,26.94864631,24.25725725,27.89478738,14.59223534,25.99050646,30.35872452,26.85683111,15.19621145,12.96890328,SARS-CoV-2_28_RIGHT,SARS-CoV-2_69_LEFT
14.17142816,26.70668716,24.02815756,30.41864191,13.76066591,23.48032341,29.46885336,26.14336958,15.86754019,12.35878904,SARS-CoV-2_28_RIGHT,SARS-CoV-2_69_RIGHT
14.04144372,26.46558907,25.30961168,29.30748557,13.66526371,24.73073656,28.49180725,27.12192313,15.27295271,13.04339171,SARS-CoV-2_28_RIGHT,SARS-CoV-2_70_LEFT
16.23536572,27.84254995,27.95710203,28.40847932,13.02324249,23.36968434,23.66480443,23.74295089,13.26126099,13.07125525,SARS-CoV-2_28_RIGHT,SARS-CoV-2_70_RIGHT
17.31478504,34.96681416,27.81671881,25.96012419,15.11531072,25.23620938,23.74409475,20.58451965,11.82060929,12.48243243,SARS-CoV-2_28_RIGHT,SARS-CoV-2_71_LEFT
14.39824793,26.82144652,27.14077058,27.49344883,13.6022447,25.78405536,26.09605876,26.39514773,13.95683446,13.77005118,SARS-CoV-2_28_RIGHT,SARS-CoV-2_71_RIGHT
14.989728,28.82801105,24.75967158,28.45987932,14.25261397,23.84587426,27.20288057,23.60969829,14.06798819,12.29118051,SARS-CoV-2_28_RIGHT,SARS-CoV-2_72_LEFT
15.9629395,28.97296282,28.18507535,29.92482695,13.41459015,24.40107001,25.61889093,25.02797639,13.81297352,13.08754127,SARS-CoV-2_28_RIGHT,SARS-CoV-2_72_RIGHT
14.35832897,27.45486441,26.90731511,29.83488391,13.74614466,25.88154353,28.52907598,27.92941652,14.98549742,13.46822619,SARS-CoV-2_28_RIGHT,SARS-CoV-2_73_LEFT
15.52127682,30.62838977,25.64647535,31.75468041,14.29541158,24.11987367,29.26545886,24.74568958,14.78700857,12.17808652,SARS-CoV-2_28_RIGHT,SARS-CoV-2_73_RIGHT
16.45714418,29.75236717,31.51020976,27.06676576,13.48707076,26.25623235,23.26876982,24.22661635,12.43550889,14.18629197,SARS-CoV-2_28_RIGHT,SARS-CoV-2_74_LEFT
14.91944925,27.91598272,24.9900889,30.23416313,13.761754,23.48451744,27.91801501,24.99165309,14.92069824,12.37095272,SARS-CoV-2_28_RIGHT,SARS-CoV-2_74_RIGHT
16.22460447,29.77377517,27.19182748,29.8347782,13.64951545,23.7904582,25.67927163,23.8262353,13.67456781,12.60301761,SARS-CoV-2_28_RIGHT,SARS-CoV-2_75_LEFT
13.07594103,25.49971306,24.24418624,27.11467219,14.20884304,26.09800802,29.56981104,27.80836459,15.31904785,13.3917068,SARS-CoV-2_28_RIGHT,SARS-CoV-2_75_RIGHT
14.17427052,28.82504082,23.10491111,30.45857458,14.85062876,23.89674939,32.02298954,24.92588646,15.77766926,11.86557277,SARS-CoV-2_28_RIGHT,SARS-CoV-2_76_LEFT
16.35745311,27.94174954,29.65256977,29.84287911,12.83415158,24.01504994,24.13007435,25.32199719,13.59527092,13.51852084,SARS-CoV-2_28_RIGHT,SARS-CoV-2_76_RIGHT
16.12604656,29.85870314,26.00015347,29.38525565,13.87772156,23.29141169,25.84863051,23.02680492,13.67546023,12.26621895,SARS-CoV-2_28_RIGHT,SARS-CoV-2_77_LEFT
17.26488917,37.75432119,25.91058729,26.64903886,16.05912633,24.72752297,25.38806862,19.97120592,12.04912666,11.79111907,SARS-CoV-2_28_RIGHT,SARS-CoV-2_77_RIGHT
14.24736329,28.57393094,23.41592852,28.41037519,14.82147507,24.10215796,29.50534407,23.99254311,14.72823026,12.06957688,SARS-CoV-2_28_RIGHT,SARS-CoV-2_78_LEFT
14.75467891,31.20969361,25.52320523,28.08408929,15.32934848,26.28994171,29.05245146,24.16367303,13.78037918,12.56734235,SARS-CoV-2_28_RIGHT,SARS-CoV-2_78_RIGHT
14.55681647,29.50775006,26.60059844,28.86584841,14.57741013,26.63245832,28.90463366,26.12909899,14.25442896,13.13985636,SARS-CoV-2_28_RIGHT,SARS-CoV-2_79_LEFT
13.72460602,24.79973442,23.85271604,30.13346801,13.18452226,23.07154332,28.79487885,27.46144123,16.49454687,12.65410896,SARS-CoV-2_28_RIGHT,SARS-CoV-2_79_RIGHT
14.33046965,28.29949818,26.06925077,27.85428187,14.36146337,26.11694212,27.91012797,25.74844125,14.12330367,13.19116224,SARS-CoV-2_28_RIGHT,SARS-CoV-2_80_LEFT
15.39180269,29.4998844,26.00235561,28.83100103,14.13812273,24.35592385,26.75242924,23.92859808,13.82831503,12.55379552,SARS-CoV-2_28_RIGHT,SARS-CoV-2_80_RIGHT
14.08541143,30.47516076,22.75535186,28.32357448,15.95176398,24.81633531,31.93299595,23.46762981,14.70376883,11.77073405,SARS-CoV-2_28_RIGHT,SARS-CoV-2_81_LEFT
13.68999471,28.47676925,24.39915594,26.89911015,15.25609671,26.64201785,29.77348924,25.28744532,14.29343475,12.85556441,SARS-CoV-2_28_RIGHT,SARS-CoV-2_81_RIGHT
15.22871842,32.12165642,24.17381674,27.37232468,15.62777814,24.60724936,27.95516642,21.93990346,13.33356602,11.89844342,SARS-CoV-2_28_RIGHT,SARS-CoV-2_82_LEFT
14.16209055,28.20587169,25.95606606,26.37390124,14.61250036,26.65727928,27.10263208,25.04542844,13.59334508,13.36759224,SARS-CoV-2_28_RIGHT,SARS-CoV-2_82_RIGHT
13.90282289,29.26014052,24.64554213,28.58435849,15.22105282,26.50968262,31.30515204,25.97449923,14.83280979,12.68324966,SARS-CoV-2_28_RIGHT,SARS-CoV-2_83_LEFT
15.4760509,30.679417,23.49169274,30.20130116,14.71584866,22.72018514,28.82648526,22.48397618,14.49135823,11.52465942,SARS-CoV-2_28_RIGHT,SARS-CoV-2_83_RIGHT
14.22618062,27.83301369,26.17899078,29.54920448,14.07137329,25.9323213,29.21988205,27.37022497,14.99054381,13.21350332,SARS-CoV-2_28_RIGHT,SARS-CoV-2_84_LEFT
13.69581276,28.55669796,22.32875355,27.81600329,15.50525745,24.3955651,31.43347917,23.88149351,15.03315301,11.86989366,SARS-CoV-2_28_RIGHT,SARS-CoV-2_84_RIGHT
16.03755911,33.74469334,28.60002844,28.40214675,15.07666966,27.19649961,27.02108528,23.86328164,12.9586545,13.03646364,SARS-CoV-2_28_RIGHT,SARS-CoV-2_85_LEFT
17.69985557,32.40432313,28.57613556,30.10032753,13.78526977,23.73363256,24.70051161,22.60519163,12.99476377,12.4732399,SARS-CoV-2_28_RIGHT,SARS-CoV-2_85_RIGHT
13.85722815,27.89873204,22.93808427,28.10099883,14.86349861,24.15732178,30.11075487,24.30120217,14.98703104,12.06565192,SARS-CoV-2_28_RIGHT,SARS-CoV-2_86_LEFT
14.47204065,27.62237886,27.15408604,29.76226342,13.72710513,25.90234697,28.21335641,27.72093559,14.8177106,13.49351721,SARS-CoV-2_28_RIGHT,SARS-CoV-2_86_RIGHT
15.23354714,26.90188505,27.17588636,29.14999531,13.08729153,23.89247524,25.32876408,25.56624934,14.14771217,13.21422602,SARS-CoV-2_28_RIGHT,SARS-CoV-2_87_LEFT
15.73965863,29.42203557,29.2718117,26.7317639,13.84566558,26.15928774,24.18434732,24.08987899,12.68017574,13.77949424,SARS-CoV-2_28_RIGHT,SARS-CoV-2_87_RIGHT
14.83964579,29.1284446,27.69717271,25.78705423,14.4572873,27.07339658,25.25893442,24.22712256,12.80296983,13.73498048,SARS-CoV-2_28_RIGHT,SARS-CoV-2_88_LEFT
15.41192779,31.69618788,24.90594578,29.50620314,15.02126413,24.45423749,28.83399289,23.24573124,14.02260064,12.01371258,SARS-CoV-2_28_RIGHT,SARS-CoV-2_88_RIGHT
14.72693855,29.15957144,23.83156259,26.81650517,14.84616168,23.96946657,26.99838229,22.45619534,13.59187573,12.10661594,SARS-CoV-2_28_RIGHT,SARS-CoV-2_89_LEFT
16.10101064,33.61784422,26.79293023,26.75152133,15.3675504,25.88534392,25.84716639,21.91627097,12.50600641,12.52266299,SARS-CoV-2_28_RIGHT,SARS-CoV-2_89_RIGHT
13.75732199,32.0744299,21.75815713,26.65734755,17.59189398,25.56467068,33.28057759,22.22568342,14.17536347,11.52436343,SARS-CoV-2_28_RIGHT,SARS-CoV-2_90_LEFT
15.60170191,29.81211125,24.22643098,28.25796285,14.38878495,22.91362519,26.40334629,22.06017789,13.6557209,11.86075133,SARS-CoV-2_28_RIGHT,SARS-CoV-2_90_RIGHT
15.06076545,30.16789065,25.40899671,30.78841367,14.4766995,24.65436671,29.6048316,25.03418737,14.76814517,12.31438782,SARS-CoV-2_28_RIGHT,SARS-CoV-2_91_LEFT
15.37132853,28.33697585,27.04819932,29.37904271,13.5671097,24.40928157,26.21160209,25.13448337,14.04457093,12.98665249,SARS-CoV-2_28_RIGHT,SARS-CoV-2_91_RIGHT
15.72458807,31.58126482,28.18645813,28.69164483,14.51281112,26.3801927,26.81040606,24.45919459,13.29992864,13.09045418,SARS-CoV-2_28_RIGHT,SARS-CoV-2_92_LEFT
17.5538324,32.36523275,28.50172276,29.73237083,13.84094684,23.8706003,24.66984056,22.55366276,12.92440705,12.49792164,SARS-CoV-2_28_RIGHT,SARS-CoV-2_92_RIGHT
14.35432194,26.81437173,25.44333705,30.07870287,13.57937278,24.29352103,28.38903746,26.82657258,15.33443545,12.87863045,SARS-CoV-2_28_RIGHT,SARS-CoV-2_93_LEFT
14.17527279,27.20455143,25.44123575,26.91459979,14.12418773,25.36455341,26.82707093,25.11841414,13.96126656,13.15365173,SARS-CoV-2_28_RIGHT,SARS-CoV-2_93_RIGHT
13.48808593,28.77022867,21.35462401,27.27959385,16.07067751,24.04480633,32.38159303,23.05350094,15.05998679,11.55344715,SARS-CoV-2_28_RIGHT,SARS-CoV-2_94_LEFT
13.61159745,24.84226533,24.28864281,25.94694495,13.54722568,24.19109902,25.83324776,25.22772253,14.24641737,13.20863658,SARS-CoV-2_28_RIGHT,SARS-CoV-2_94_RIGHT
13.80230114,27.39101256,25.93482453,28.64432529,14.27106547,26.71771336,29.64392665,27.89607379,14.99595789,13.45514224,SARS-CoV-2_28_RIGHT,SARS-CoV-2_95_LEFT
14.44892314,29.2473829,23.25984116,28.4879862,14.97208465,23.85348556,29.45517005,23.38052625,14.55371752,11.88146881,SARS-CoV-2_28_RIGHT,SARS-CoV-2_95_RIGHT
15.77448712,32.2221452,26.49291265,28.53604199,14.91201829,25.39514931,27.23304149,23.22704859,13.32997791,12.4775285,SARS-CoV-2_28_RIGHT,SARS-CoV-2_96_LEFT
14.7415096,30.75914216,23.75337103,27.13408074,15.53057683,24.63746911,28.3534422,22.41038378,13.6214091,11.98151155,SARS-CoV-2_28_RIGHT,SARS-CoV-2_96_RIGHT
14.39160821,32.38689227,23.20506283,26.89508396,16.6817862,25.67736282,30.50511582,22.33343919,13.66315854,11.83761957,SARS-CoV-2_28_RIGHT,SARS-CoV-2_97_LEFT
15.59736429,33.65516215,26.62690949,26.47193649,15.7612352,26.83865109,26.68075335,22.35699388,12.59350238,12.65909032,SARS-CoV-2_28_RIGHT,SARS-CoV-2_97_RIGHT
18.15837402,35.86254695,28.61863393,29.06344268,14.59191732,24.49112789,24.79740126,21.49680759,12.42584661,12.28302194,SARS-CoV-2_28_RIGHT,SARS-CoV-2_98_LEFT
14.00870344,26.91567869,26.16867902,27.18071733,14.00376257,26.16049964,27.17176831,26.40813885,14.15391636,13.58623737,SARS-CoV-2_28_RIGHT,SARS-CoV-2_98_RIGHT
13.43698913,27.10326795,23.065337,27.07420985,14.93720278,25.04454852,30.03748719,25.02041626,14.91798256,12.45195995,SARS-CoV-2_28_RIGHT,SARS-CoV-2_99_LEFT
15.75569287,30.27094309,25.49643171,27.52232358,14.39974168,23.8853859,25.61061136,22.26421417,13.15478161,12.27591499,SARS-CoV-2_28_RIGHT,SARS-CoV-2_99_RIGHT
10.6529393,18.31651238,18.16559761,23.11031203,13.01942388,22.20379214,30.90854563,30.40175127,20.2387021,12.85544012,SARS-CoV-2_29_LEFT,SARS-CoV-2_29_LEFT
12.9783988,23.39517036,24.21763288,28.28147673,13.01673111,24.28419801,28.3775427,29.69231042,16.43961374,13.54530132,SARS-CoV-2_29_LEFT,SARS-CoV-2_29_RIGHT
11.59231008,19.73993198,21.47368783,26.31995627,12.29826672,22.82849073,28.54422278,32.96783507,18.983116,13.74164697,SARS-CoV-2_29_LEFT,SARS-CoV-2_30_LEFT
12.64250862,25.56540248,21.68292856,28.58067889,14.85770492,24.63438838,34.78629249,27.37701785,17.24380861,12.217468,SARS-CoV-2_29_LEFT,SARS-CoV-2_30_RIGHT
11.49685793,19.37588214,22.2985964,26.30282638,12.08590418,23.5902803,28.23266413,36.39100387,19.16752006,14.6180521,SARS-CoV-2_29_LEFT,SARS-CoV-2_31_LEFT
13.0959866,22.38080312,24.03843002,29.64130033,12.37725513,22.80399495,27.65905902,30.47194841,17.43521535,13.40040002,SARS-CoV-2_29_LEFT,SARS-CoV-2_31_RIGHT
11.8592171,20.38441868,22.22971975,26.60167961,12.40494628,23.27443864,28.21259292,32.42574982,18.19226341,13.87110524,SARS-CoV-2_29_LEFT,SARS-CoV-2_32_LEFT
12.79417292,24.83155316,23.556093,29.45775199,13.93363041,25.41776284,32.76378721,30.34745837,17.3107865,13.10121914,SARS-CoV-2_29_LEFT,SARS-CoV-2_32_RIGHT
11.49345358,20.21774603,21.99744096,24.98182634,12.73295281,24.5307445,28.47492681,32.72172701,17.5056715,14.311475,SARS-CoV-2_29_LEFT,SARS-CoV-2_33_LEFT
12.07509932,22.25067745,21.32384789,27.9669682,13.42014055,23.40945373,32.14057291,29.9956844,18.67260018,12.72667809,SARS-CoV-2_29_LEFT,SARS-CoV-2_33_RIGHT
11.65584893,20.01013933,21.30602727,25.94813135,12.49478823,22.83704316,28.4283518,31.51801954,18.48370389,13.5756535,SARS-CoV-2_29_LEFT,SARS-CoV-2_34_LEFT
13.38136961,25.00990119,23.06808608,28.68022146,13.69593538,23.50682423,29.41900138,26.63550874,16.15468662,12.52788206,SARS-CoV-2_29_LEFT,SARS-CoV-2_34_RIGHT
11.49953172,20.42835262,20.43929749,26.13342019,13.00799801,22.96883804,30.8910469,30.91998752,19.19672761,13.01734693,SARS-CoV-2_29_LEFT,SARS-CoV-2_35_LEFT
11.82110421,21.04825781,21.24941922,27.48623082,12.92915721,23.11796505,31.05939787,31.5679381,19.27042807,13.08790623,SARS-CoV-2_29_LEFT,SARS-CoV-2_35_RIGHT
12.51573467,24.2541584,20.7986516,29.38633936,14.23103618,22.97366823,34.76127563,27.41113288,18.54637484,11.88804094,SARS-CoV-2_29_LEFT,SARS-CoV-2_36_LEFT
13.92577608,25.4031394,25.88692724,30.3433322,13.1363729,24.55912419,28.43105531,29.06647678,15.95167563,13.3973407,SARS-CoV-2_29_LEFT,SARS-CoV-2_36_RIGHT
12.2840781,24.48901214,20.94422417,27.9026767,14.7520859,24.22723963,35.07840907,27.54768923,17.75276652,12.16350966,SARS-CoV-2_29_LEFT,SARS-CoV-2_37_LEFT
12.30972266,22.72369934,21.96312728,28.87088724,13.36720745,23.62965279,32.19746148,30.49670031,18.63676542,12.82638573,SARS-CoV-2_29_LEFT,SARS-CoV-2_37_RIGHT
11.53913588,20.086297,21.69128731,27.17314457,12.52531838,23.63388598,30.59929438,35.3394151,19.95036356,13.88201945,SARS-CoV-2_29_LEFT,SARS-CoV-2_38_LEFT
13.05985892,23.86343979,22.32116806,29.59877238,13.34503386,22.71897386,30.38099745,27.73468088,17.51823109,12.38713697,SARS-CoV-2_29_LEFT,SARS-CoV-2_38_RIGHT
11.00932789,19.32081575,18.96391974,24.81231839,13.05032604,22.30709894,31.66274934,30.55005666,20.26221912,12.70842845,SARS-CoV-2_29_LEFT,SARS-CoV-2_39_LEFT
13.02912258,24.73391191,24.09343644,27.79951014,13.73992543,25.26785391,29.46920514,28.50678946,15.85798367,13.32846085,SARS-CoV-2_29_LEFT,SARS-CoV-2_39_RIGHT
12.08748138,23.05245538,20.753747,29.26980369,13.92951012,23.35526306,35.80702181,29.80542345,19.77530776,12.24052819,SARS-CoV-2_29_LEFT,SARS-CoV-2_40_LEFT
11.03491003,20.5601849,18.80110088,23.85793591,14.22707777,23.53061786,33.14556021,28.20258491,18.48130304,12.47277515,SARS-CoV-2_29_LEFT,SARS-CoV-2_40_RIGHT
11.75255991,21.42089871,21.54042223,26.44889111,13.24814649,24.15409793,30.8848495,31.16982695,18.13044587,13.34570463,SARS-CoV-2_29_LEFT,SARS-CoV-2_41_LEFT
13.14578856,22.18315183,24.89028029,28.79367699,12.22141788,23.17895523,26.42580898,30.67905265,16.68143273,13.90050837,SARS-CoV-2_29_LEFT,SARS-CoV-2_41_RIGHT
12.17665723,22.55014364,21.10313873,28.60718182,13.50810738,23.05805852,32.86720248,29.5048916,19.00784205,12.45648256,SARS-CoV-2_29_LEFT,SARS-CoV-2_42_LEFT
12.29645408,22.26446287,22.28443207,27.60942364,13.14339577,23.68531711,29.98671342,30.02703441,17.67008304,13.15789741,SARS-CoV-2_29_LEFT,SARS-CoV-2_42_RIGHT
11.8438297,20.2178942,21.6339182,26.44635905,12.39811644,22.63415133,28.06700329,31.26257229,18.34612089,13.52356173,SARS-CoV-2_29_LEFT,SARS-CoV-2_43_LEFT
12.17156389,23.67713735,22.1557889,26.44710586,14.22965797,25.46364017,31.73633774,28.79928084,16.60190538,13.07374089,SARS-CoV-2_29_LEFT,SARS-CoV-2_43_RIGHT
12.4934592,22.50822091,22.40172103,27.49506852,13.13456905,23.42755775,29.18167466,28.98621629,17.17806961,13.05961127,SARS-CoV-2_29_LEFT,SARS-CoV-2_44_LEFT
11.52093936,21.45605106,20.98404239,25.88729885,13.69464577,24.7161127,32.47112761,31.23465552,18.37817647,13.28121288,SARS-CoV-2_29_LEFT,SARS-CoV-2_44_RIGHT
11.46534494,19.30795022,21.78138641,25.11835218,12.17401432,23.2574031,27.20426043,33.27060158,18.10419919,14.3529908,SARS-CoV-2_29_LEFT,SARS-CoV-2_45_LEFT
12.44649239,24.14682742,20.45357561,29.21801593,14.3164368,22.75611604,35.11292253,27.08448298,18.71164014,11.7740242,SARS-CoV-2_29_LEFT,SARS-CoV-2_45_RIGHT
12.41469234,22.69003269,24.14770309,27.78001852,13.06997204,25.42775086,29.5893288,32.43601705,17.04171009,14.11066417,SARS-CoV-2_29_LEFT,SARS-CoV-2_46_LEFT
12.61101793,26.4358185,21.68974786,29.95338054,15.32514739,25.27462202,38.96041483,28.40226928,18.11123769,12.12534643,SARS-CoV-2_29_LEFT,SARS-CoV-2_46_RIGHT
12.4944083,22.07216249,22.6541766,31.40585275,12.63858927,22.89692467,31.9396183,33.38297261,20.29712371,13.0253125,SARS-CoV-2_29_LEFT,SARS-CoV-2_47_LEFT
13.11936108,24.36321621,21.71894979,30.91484235,13.55424148,22.27649961,32.23071631,27.38911822,18.31619211,11.96120921,SARS-CoV-2_29_LEFT,SARS-CoV-2_47_RIGHT
11.82408562,21.11303458,21.99595163,27.89566774,12.82868776,23.84535223,31.26528992,33.60159508,19.31936614,13.52251931,SARS-CoV-2_29_LEFT,SARS-CoV-2_48_LEFT
12.82826166,24.73725929,21.53016202,27.43050423,14.28806761,23.40960686,30.88890539,25.75612374,16.36146211,12.15014076,SARS-CoV-2_29_LEFT,SARS-CoV-2_48_RIGHT
12.35440663,22.78063782,20.76940896,27.50832925,13.58887176,22.43597792,30.87037239,26.9766551,17.69973221,12.16403139,SARS-CoV-2_29_LEFT,SARS-CoV-2_49_LEFT
11.5308112,19.75772493,21.65352531,26.00739803,12.3758961,23.33095459,28.64154115,33.55713661,18.78793244,13.99967958,SARS-CoV-2_29_LEFT,SARS-CoV-2_49_RIGHT
12.43507203,21.17875066,22.63787585,28.90926718,12.29835697,22.40038343,28.49008349,31.54653101,18.66793575,13.30217614,SARS-CoV-2_29_LEFT,SARS-CoV-2_50_LEFT
13.02912258,23.209612,25.76174619,27.79951014,12.78216916,25.26785391,27.20961474,31.05782326,15.85798367,14.42464506,SARS-CoV-2_29_LEFT,SARS-CoV-2_50_RIGHT
11.55021834,20.51451817,21.02820225,25.0904193,13.02461803,23.63609857,29.17737057,30.36922388,17.7388648,13.47169219,SARS-CoV-2_29_LEFT,SARS-CoV-2_51_LEFT
11.7458768,20.18452219,21.52059815,26.50301636,12.44752451,22.80195892,28.62934856,31.81190871,18.62949335,13.52530077,SARS-CoV-2_29_LEFT,SARS-CoV-2_51_RIGHT
11.36933969,21.63706974,20.72540931,25.7306186,14.0352584,25.30963405,34.16696192,31.56967146,18.54129694,13.21049198,SARS-CoV-2_29_LEFT,SARS-CoV-2_52_LEFT
12.52302388,21.73698562,23.74303205,26.75591828,12.58749252,23.86348278,26.91525787,30.35156526,16.48346541,14.01838863,SARS-CoV-2_29_LEFT,SARS-CoV-2_52_RIGHT
12.22726124,22.58103167,21.03257476,27.55669388,13.54255681,22.92191739,31.29360081,28.10220644,17.96207817,12.41640205,SARS-CoV-2_29_LEFT,SARS-CoV-2_53_LEFT
13.48888563,27.50602673,23.76265181,27.09735881,14.96824841,25.83952889,29.9928356,25.48650729,14.70714091,12.70325169,SARS-CoV-2_29_LEFT,SARS-CoV-2_53_RIGHT
13.08689686,23.58393543,24.37972243,29.52154052,12.96240379,24.16453467,29.18356854,30.52301978,17.03360511,13.45697683,SARS-CoV-2_29_LEFT,SARS-CoV-2_54_LEFT
13.14578856,25.32406639,21.86209356,28.79367699,14.19137708,23.17895523,31.40316151,25.94710214,16.68143273,12.04052893,SARS-CoV-2_29_LEFT,SARS-CoV-2_54_RIGHT
11.72512184,20.5767954,21.60814222,27.13820342,12.68435786,23.3622944,30.23640728,32.91117092,19.20525374,13.5200747,SARS-CoV-2_29_LEFT,SARS-CoV-2_55_LEFT
